bot_name,method,params,position_id,coin,category,status,direction,entry_price,exit_price,quantity,total_invested_usd,total_sold_usd,pnl_usd,pnl_pct,is_clean_win,dca_count,entry_time,exit_time,hold_hours,tp_armed,peak_price,last_buy_price,pos_tp_pct,pos_dca_pct,pos_trail_pct,is_paper,sequence_number,coin_trade_number,btc_price_at_entry,btc_sma50_at_entry,btc_24h_change_pct,btc_regime,btc_dominance
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",2497,CYBER,micro,open,long,0.343700000000000000,,290.95141111,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 08:34:14.046532,,80.03,False,,0.343700000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",2735,DEEP,micro,closed,long,0.015935000000000000,0.016201000000000000,6275.49419517,100.00000000,101.66928146,1.6693,1.67,1,0,2026-06-10 08:36:43.390269,2026-06-11 12:33:15.802300,27.94,True,0.016739000000000000,0.015935000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",2960,AERO,small,closed,long,0.328300000000000000,0.339700000000000000,304.59945172,100.00000000,103.47243375,3.4724,3.47,1,0,2026-06-10 08:39:12.925386,2026-06-11 12:33:16.107284,27.90,True,0.347900000000000000,0.328300000000000000,5.00,10.00,2.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",3184,SURPLUS,micro,closed,long,0.000021570000000000,0.000022330000000000,4636068.61381549,100.00000000,103.52341215,3.5234,3.52,1,0,2026-06-10 08:41:49.797649,2026-06-10 10:46:44.530335,2.08,True,0.000023830000000000,0.000021570000000000,8.00,15.00,5.40,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",3407,PLUME,micro,open,long,0.010230000000000000,,9775.17106549,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 08:44:20.617369,,79.86,True,0.010960000000000000,0.010230000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",3620,BONK,small,closed,long,0.000004264000000000,0.000004436000000000,23452157.59849906,100.00000000,104.03377111,4.0338,4.03,1,0,2026-06-10 08:47:02.831041,2026-06-12 15:59:09.025986,55.20,True,0.000004555000000000,0.000004264000000000,5.00,10.00,2.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",3822,KERNEL,micro,closed,long,0.046440000000000000,0.047610000000000000,2153.31610680,100.00000000,102.51937984,2.5194,2.52,1,0,2026-06-10 08:49:52.413212,2026-06-12 21:53:33.612246,61.06,True,0.049170000000000000,0.046440000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",4020,FREEDOMOFMONEY,micro,closed,long,0.006651000000000000,0.006725000000000000,15035.33303263,100.00000000,101.11261464,1.1126,1.11,1,0,2026-06-10 08:53:03.217193,2026-06-10 15:12:46.733240,6.33,True,0.007369000000000000,0.006651000000000000,8.00,15.00,7.70,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",4208,EWT,micro,closed,long,0.281700000000000000,0.326300000000000000,354.98757543,100.00000000,115.83244586,15.8324,15.83,1,0,2026-06-10 08:56:29.791008,2026-06-10 13:21:18.134974,4.41,True,0.337000000000000000,0.281700000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",4402,WATT,micro,closed,long,0.040430000000000000,0.045700000000000000,2473.41083354,100.00000000,113.03487509,13.0349,13.03,1,0,2026-06-10 09:00:00.830909,2026-06-10 17:27:16.991278,8.45,True,0.047590000000000000,0.040430000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",4585,GIZA,micro,open,long,0.004077000000000000,,24527.83909738,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 09:03:38.015762,,79.54,False,,0.004077000000000000,8.00,15.00,3.10,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",4779,AEVO,micro,closed,long,0.018660000000000000,0.019220000000000000,5359.05680600,100.00000000,103.00107181,3.0011,3.00,1,0,2026-06-10 09:07:20.726624,2026-06-12 06:34:57.711201,45.46,True,0.019820000000000000,0.018660000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",4992,LUMIA,micro,closed,long,0.078700000000000000,0.095500000000000000,1270.64803050,100.00000000,121.34688691,21.3469,21.35,1,0,2026-06-10 09:10:16.936583,2026-06-11 19:14:30.915402,34.07,True,0.098700000000000000,0.078700000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",5238,TAG,small,open,long,0.001025800000000000,,97484.88984207,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 09:12:52.437772,,79.38,False,,0.001025800000000000,5.00,10.00,2.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",5472,BAY,micro,closed,long,0.008204000000000000,0.008336000000000000,12189.17601170,100.00000000,101.60897123,1.6090,1.61,1,0,2026-06-10 09:15:35.290412,2026-06-10 11:01:41.299172,1.77,True,0.008651000000000000,0.008204000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",5723,HFT,micro,closed,long,0.009370000000000000,0.009962000000000000,10672.35859125,100.00000000,106.31803629,6.3180,6.32,1,0,2026-06-10 09:18:05.587039,2026-06-11 11:07:07.224368,25.82,True,0.010297000000000000,0.009370000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",5961,GHX,micro,closed,long,0.006890000000000000,0.007053000000000000,14513.78809869,100.00000000,102.36574746,2.3657,2.37,1,0,2026-06-10 09:20:42.140795,2026-06-13 08:44:36.875824,71.40,True,0.007276000000000000,0.006890000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",6204,HEMI,micro,closed,long,0.004930000000000000,0.005057000000000000,20283.97565923,100.00000000,102.57606491,2.5761,2.58,1,0,2026-06-10 09:23:18.225447,2026-06-10 17:31:36.352479,8.14,True,0.005223000000000000,0.004930000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",6443,HOOK,micro,closed,long,0.005866000000000000,0.006207000000000000,17047.39174906,100.00000000,105.81316059,5.8132,5.81,1,0,2026-06-10 09:26:13.230589,2026-06-10 15:55:31.791695,6.49,True,0.006617000000000000,0.005866000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",6653,SOLV,micro,open,long,0.003244000000000000,,30826.14056720,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 09:29:38.594398,,79.10,False,,0.003244000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",6844,SLEEPLESSAI,micro,closed,long,0.021740000000000000,0.022440000000000000,4599.81600736,100.00000000,103.21987121,3.2199,3.22,1,0,2026-06-10 09:33:11.590765,2026-06-13 00:15:54.095765,62.71,True,0.023160000000000000,0.021740000000000000,8.00,15.00,3.10,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",7047,PITCH,micro,closed,long,1.132000000000000000,1.140000000000000000,88.33922261,100.00000000,100.70671378,0.7067,0.71,1,0,2026-06-10 09:36:45.225699,2026-06-11 13:50:58.390550,28.24,True,1.243000000000000000,1.132000000000000000,8.00,15.00,8.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",7233,哈基米,micro,closed,long,0.012900000000000000,0.014080000000000000,7751.93798450,100.00000000,109.14728682,9.1473,9.15,1,0,2026-06-10 09:40:22.267962,2026-06-11 04:07:07.707305,18.45,True,0.014720000000000000,0.012900000000000000,8.00,15.00,4.10,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",7428,OPG,micro,closed,long,0.142600000000000000,0.150600000000000000,701.26227209,100.00000000,105.61009818,5.6101,5.61,1,0,2026-06-10 09:43:57.260353,2026-06-10 17:27:15.582995,7.72,True,0.156200000000000000,0.142600000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",7615,FCT2,micro,closed,long,0.008320000000000000,0.008740000000000000,12019.23076923,100.00000000,105.04807692,5.0481,5.05,1,0,2026-06-10 09:47:32.836656,2026-06-11 03:15:05.524031,17.46,True,0.009190000000000000,0.008320000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",7801,CLANKER,micro,open,long,14.020000000000000000,,7.13266762,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 09:51:11.677233,,78.74,False,,14.020000000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",7971,OGY,micro,open,long,0.000803600000000000,,124440.01991040,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 09:54:55.059056,,78.68,True,0.000867700000000000,0.000803600000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",8143,BEAMX,micro,open,long,0.001438000000000000,,69541.02920723,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 09:58:37.822508,,78.62,False,,0.001438000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",8308,CORE,micro,closed,long,0.026600000000000000,0.028070000000000000,3759.39849624,100.00000000,105.52631579,5.5263,5.53,1,0,2026-06-10 10:02:23.423598,2026-06-13 02:52:50.600593,64.84,True,0.028950000000000000,0.026600000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",8476,WEN,micro,closed,long,0.000004336000000000,0.000004520000000000,23062730.62730628,100.00000000,104.24354244,4.2435,4.24,1,0,2026-06-10 10:05:20.645349,2026-06-10 16:24:18.683277,6.32,True,0.000004730000000000,0.000004336000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",8669,ZSWAP,micro,closed,long,0.000828000000000000,0.000839000000000000,120772.94685990,100.00000000,101.32850242,1.3285,1.33,1,0,2026-06-10 10:08:23.465419,2026-06-10 12:40:12.761762,2.53,True,0.000871000000000000,0.000828000000000000,8.00,15.00,3.30,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",8905,OBT,micro,closed,long,0.000464900000000000,0.000473800000000000,215100.02151000,100.00000000,101.91439019,1.9144,1.91,1,0,2026-06-10 10:11:06.064382,2026-06-10 15:24:57.387552,5.23,True,0.000491200000000000,0.000464900000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",9140,KGEN,micro,closed,long,0.157600000000000000,0.161400000000000000,634.51776650,100.00000000,102.41116751,2.4112,2.41,1,0,2026-06-10 10:13:41.603411,2026-06-11 03:30:13.572633,17.28,True,0.166800000000000000,0.157600000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",9411,LWOLF,micro,open,long,0.000005984000000000,,16711229.94652407,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 10:16:06.685281,,78.33,False,,0.000005984000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",9646,NEAR,mid,closed,long,2.065100000000000000,2.116700000000000000,48.42380514,100.00000000,102.49866834,2.4987,2.50,1,0,2026-06-10 10:18:41.527141,2026-06-10 14:11:55.469704,3.89,True,2.168000000000000000,2.065100000000000000,4.00,7.00,1.80,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",9880,REAL,small,closed,long,0.054550000000000000,0.058420000000000000,1833.18056829,100.00000000,107.09440880,7.0944,7.09,1,0,2026-06-10 10:21:12.657398,2026-06-13 00:29:29.198980,62.14,True,0.059620000000000000,0.054550000000000000,5.00,10.00,2.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",10110,PORTAL,micro,open,long,0.015629000000000000,,6398.36201932,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 10:23:47.515444,,78.20,False,,0.015629000000000000,8.00,15.00,8.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",10331,HAEDAL,micro,closed,long,0.018620000000000000,0.019320000000000000,5370.56928034,100.00000000,103.75939850,3.7594,3.76,1,0,2026-06-10 10:26:25.980336,2026-06-10 16:09:07.584346,5.71,True,0.019980000000000000,0.018620000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",10556,GST,micro,open,long,0.001101000000000000,,90826.52134423,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 10:29:13.338888,,78.11,False,,0.001101000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",10761,AWF,micro,closed,long,0.001298000000000000,0.001468000000000000,77041.60246533,100.00000000,113.09707242,13.0971,13.10,1,0,2026-06-10 10:32:01.847809,2026-06-10 20:06:26.988015,9.57,True,0.001561000000000000,0.001298000000000000,8.00,15.00,5.90,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",10955,LAB,mid,closed,long,9.118000000000000000,9.207350000000000000,10.96731739,100.00000000,100.97992977,0.9799,0.98,1,0,2026-06-10 10:34:55.932498,2026-06-11 13:13:56.060245,26.65,True,9.683820000000000000,9.118000000000000000,4.00,7.00,4.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",11159,PRO,micro,closed,long,0.281600000000000000,0.307100000000000000,355.11363636,100.00000000,109.05539773,9.0554,9.06,1,0,2026-06-10 10:37:57.456073,2026-06-11 19:25:01.381098,32.78,True,0.316800000000000000,0.281600000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",11346,ARIA,micro,closed,long,0.030390000000000000,0.030900000000000000,3290.55610398,100.00000000,101.67818361,1.6782,1.68,1,0,2026-06-10 10:41:06.924695,2026-06-11 07:32:02.938506,20.85,True,0.032110000000000000,0.030390000000000000,8.00,15.00,3.60,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",11520,WARD,micro,closed,long,0.006483000000000000,0.007917000000000000,15424.95758137,100.00000000,122.11938917,22.1194,22.12,1,0,2026-06-10 10:44:49.430956,2026-06-10 21:48:37.450959,11.06,True,0.008327000000000000,0.006483000000000000,8.00,15.00,4.90,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",11691,CLASH,micro,closed,long,0.010135000000000000,0.010408000000000000,9866.79822398,100.00000000,102.69363592,2.6936,2.69,1,0,2026-06-10 10:48:36.500460,2026-06-10 17:16:03.920218,6.46,True,0.010752000000000000,0.010135000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",11845,ETH,mega,closed,long,1628.070000000000000000,1654.130000000000000000,0.06142242,100.00000000,101.60066759,1.6007,1.60,1,0,2026-06-10 10:52:26.201312,2026-06-10 13:56:33.154874,3.07,True,1666.000000000000000000,1628.070000000000000000,1.00,2.00,0.50,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",12015,TRWA,micro,closed,long,0.000246600000000000,0.000254700000000000,405515.00405515,100.00000000,103.28467153,3.2847,3.28,1,0,2026-06-10 10:55:50.806508,2026-06-11 00:05:42.546640,13.16,True,0.000262700000000000,0.000246600000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",12171,TPRO,micro,open,long,0.000481000000000000,,207900.20790021,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 10:59:42.465928,,77.60,True,0.000507000000000000,0.000481000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",12320,YGG,micro,closed,long,0.024880000000000000,0.025500000000000000,4019.29260450,100.00000000,102.49196141,2.4920,2.49,1,0,2026-06-10 11:03:33.447189,2026-06-13 06:03:58.091430,67.01,True,0.026300000000000000,0.024880000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",12495,GODS,micro,open,long,0.028240000000000000,,3541.07648725,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 11:07:23.792881,,77.47,False,,0.028240000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",12698,HARRY,micro,open,long,0.012600000000000000,,7936.50793651,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 11:10:15.212624,,77.43,False,,0.012600000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",12943,SN3,micro,closed,long,0.000504200000000000,0.000535200000000000,198333.99444665,100.00000000,106.14835383,6.1484,6.15,1,0,2026-06-10 11:12:51.559904,2026-06-10 19:23:13.586328,8.17,True,0.000555400000000000,0.000504200000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",13178,BAY,micro,open,long,0.008192000000000000,,12207.03125000,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 11:15:28.714144,,77.34,False,,0.008192000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",13432,DGMA,micro,open,long,0.030070000000000000,,3325.57366146,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 11:17:56.133165,,77.30,False,,0.030070000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",13665,TEL,small,closed,long,0.002324000000000000,0.002439000000000000,43029.25989673,100.00000000,104.94836489,4.9484,4.95,1,0,2026-06-10 11:20:26.083418,2026-06-11 16:36:28.092393,29.27,True,0.002489000000000000,0.002324000000000000,5.00,10.00,2.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",13877,CORAL,micro,closed,long,0.000192800000000000,0.000199100000000000,518672.19917012,100.00000000,103.26763485,3.2676,3.27,1,0,2026-06-10 11:23:01.698327,2026-06-10 18:10:27.461666,6.79,True,0.000205400000000000,0.000192800000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",14093,NOWON,micro,open,long,519.930000000000000000,,0.19233358,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 11:25:32.710170,,77.17,False,,519.930000000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",14309,OFT,micro,open,long,0.271600000000000000,,368.18851252,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 11:28:08.283417,,77.13,False,,0.271600000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",14517,XCH,micro,open,long,2.056000000000000000,,48.63813230,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 11:30:46.452917,,77.08,False,,2.056000000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",14724,XION,micro,closed,long,0.111100000000000000,0.121900000000000000,900.09000900,100.00000000,109.72097210,9.7210,9.72,1,0,2026-06-10 11:33:26.174050,2026-06-12 18:53:13.166906,55.33,True,0.124400000000000000,0.111100000000000000,5.00,1.40,2.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",14924,SURPLUS,micro,closed,long,0.000021390000000000,0.000021360000000000,4675081.81393174,100.00000000,99.85974755,-0.1403,-0.14,0,0,2026-06-10 11:36:09.490091,2026-06-10 13:24:14.512509,1.80,True,0.000022600000000000,0.000021390000000000,8.00,15.00,5.40,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",15124,AKE,micro,closed,long,0.000264600000000000,0.000270500000000000,377928.94935752,100.00000000,102.22978080,2.2298,2.23,1,0,2026-06-10 11:38:53.317237,2026-06-10 18:24:20.191487,6.76,True,0.000278900000000000,0.000264600000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",15307,VRTON,micro,open,long,279.850000000000000000,,0.35733429,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 11:41:45.945554,,76.90,True,304.470000000000000000,279.850000000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",15479,BB,micro,closed,long,0.020680000000000000,0.021150000000000000,4835.58994197,100.00000000,102.27272727,2.2727,2.27,1,0,2026-06-10 11:44:43.457558,2026-06-12 06:13:52.743851,42.49,True,0.021820000000000000,0.020680000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",15645,SUKU,micro,closed,long,0.006530000000000000,0.006780000000000000,15313.93568147,100.00000000,103.82848392,3.8285,3.83,1,0,2026-06-10 11:47:39.550397,2026-06-11 05:48:59.829282,18.02,True,0.007030000000000000,0.006530000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",15805,DOOD,micro,closed,long,0.001449000000000000,0.001613000000000000,69013.11249137,100.00000000,111.31815045,11.3182,11.32,1,0,2026-06-10 11:50:39.976116,2026-06-10 20:35:08.957788,8.74,True,0.001683000000000000,0.001449000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",15957,SEI,small,closed,long,0.046890000000000000,0.049110000000000000,2132.65088505,100.00000000,104.73448496,4.7345,4.73,1,0,2026-06-10 11:53:44.158894,2026-06-12 06:34:57.822864,42.69,True,0.050170000000000000,0.046890000000000000,5.00,10.00,2.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",16117,BGSC,micro,closed,long,0.000753900000000000,0.000773000000000000,132643.58668258,100.00000000,102.53349251,2.5335,2.53,1,0,2026-06-10 11:57:16.800027,2026-06-12 13:35:59.912680,49.65,True,0.000799500000000000,0.000753900000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",16270,BSV,small,closed,long,11.290000000000000000,11.700000000000000000,8.85739593,100.00000000,103.63153238,3.6315,3.63,1,0,2026-06-10 12:00:28.758308,2026-06-12 23:35:09.944527,59.58,True,11.950000000000000000,11.290000000000000000,5.00,10.00,2.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",16416,HGPT,micro,closed,long,0.001900000000000000,0.002042000000000000,52631.57894737,100.00000000,107.47368421,7.4737,7.47,1,0,2026-06-10 12:03:56.082001,2026-06-12 19:32:30.647358,55.48,True,0.002107000000000000,0.001900000000000000,8.00,15.00,3.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",16568,NOCK,micro,closed,long,0.035760000000000000,0.041540000000000000,2796.42058166,100.00000000,116.16331096,16.1633,16.16,1,0,2026-06-10 12:07:45.255206,2026-06-10 15:29:11.731354,3.36,True,0.044000000000000000,0.035760000000000000,8.00,15.00,4.70,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",16779,ZKWASM,micro,open,long,0.002133000000000000,,46882.32536334,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 12:10:48.692798,,76.42,False,,0.002133000000000000,8.00,15.00,3.30,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",17030,VIM,micro,closed,long,0.002800000000000000,0.003440000000000000,35714.28571429,100.00000000,122.85714286,22.8571,22.86,1,0,2026-06-10 12:13:24.050553,2026-06-12 18:36:04.865017,54.38,True,0.003800000000000000,0.002800000000000000,8.00,15.00,8.00,True,1,1,,,,,
E15-6,E15,"{""lookback"": 48, ""rsi_threshold"": 50, ""price_drop_pct"": 7.0}",17287,SWGT,micro,open,long,0.004613000000000000,,21677.86689790,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 12:16:16.847573,,76.33,False,,0.004613000000000000,8.00,15.00,3.00,True,1,1,,,,,
